Case Name,Level,Node Index,Node Degree
double_lift_zebra,0,930,23
double_lift_zebra,0,931,22
double_lift_zebra,0,932,16
double_lift_zebra,0,933,9
double_lift_zebra,0,934,20
double_lift_zebra,0,935,17
double_lift_zebra,0,936,23
double_lift_zebra,0,937,17
double_lift_zebra,0,938,17
double_lift_zebra,0,939,23
double_lift_zebra,0,940,14
double_lift_zebra,0,941,14
double_lift_zebra,0,942,25
double_lift_zebra,0,943,22
double_lift_zebra,0,944,12
double_lift_zebra,0,945,17
double_lift_zebra,0,946,9
double_lift_zebra,0,947,23
double_lift_zebra,0,948,7
double_lift_zebra,0,949,31
double_lift_zebra,0,950,13
double_lift_zebra,0,951,23
double_lift_zebra,0,952,14
double_lift_zebra,0,953,25
double_lift_zebra,0,954,29
double_lift_zebra,0,955,25
double_lift_zebra,0,956,25
double_lift_zebra,0,957,36
double_lift_zebra,0,958,27
double_lift_zebra,0,959,18
double_lift_zebra,0,960,40
double_lift_zebra,0,961,16
double_lift_zebra,0,962,13
double_lift_zebra,0,963,21
double_lift_zebra,0,964,14
double_lift_zebra,0,965,15
double_lift_zebra,0,966,16
double_lift_zebra,0,967,15
double_lift_zebra,0,968,24
double_lift_zebra,0,969,13
double_lift_zebra,0,970,13
double_lift_zebra,0,971,8
double_lift_zebra,0,972,9
double_lift_zebra,0,973,24
double_lift_zebra,0,974,31
double_lift_zebra,0,975,13
double_lift_zebra,0,976,13
double_lift_zebra,0,977,15
double_lift_zebra,0,978,29
double_lift_zebra,0,979,31
double_lift_zebra,0,980,17
double_lift_zebra,0,981,8
double_lift_zebra,0,982,44
double_lift_zebra,0,983,14
double_lift_zebra,0,984,22
double_lift_zebra,0,985,13
double_lift_zebra,0,986,10
double_lift_zebra,0,987,11
double_lift_zebra,0,988,17
double_lift_zebra,0,989,39
double_lift_zebra,0,990,17
double_lift_zebra,0,991,36
double_lift_zebra,0,992,19
double_lift_zebra,0,993,33
double_lift_zebra,0,994,25
double_lift_zebra,0,995,29
double_lift_zebra,0,996,19
double_lift_zebra,0,997,27
double_lift_zebra,0,998,21
double_lift_zebra,0,999,23
double_lift_zebra,0,1000,17
double_lift_zebra,0,1001,19
double_lift_zebra,0,1002,16
double_lift_zebra,0,1003,27
double_lift_zebra,0,1004,33
double_lift_zebra,0,1005,22
double_lift_zebra,0,1006,25
double_lift_zebra,0,1007,20
double_lift_zebra,0,1008,20
double_lift_zebra,0,1009,18
double_lift_zebra,0,1010,27
double_lift_zebra,0,1011,15
double_lift_zebra,0,1012,29
double_lift_zebra,0,1013,17
double_lift_zebra,0,1014,18
double_lift_zebra,0,1015,16
double_lift_zebra,0,1016,29
double_lift_zebra,0,1017,29
double_lift_zebra,0,1018,27
double_lift_zebra,0,1019,16
double_lift_zebra,0,1020,15
double_lift_zebra,0,1021,14
double_lift_zebra,0,1022,23
double_lift_zebra,0,1023,25
double_lift_zebra,0,1024,12
double_lift_zebra,0,1025,30
double_lift_zebra,0,1026,19
double_lift_zebra,0,1027,20
double_lift_zebra,0,1028,39
double_lift_zebra,0,1029,21
double_lift_zebra,0,1030,33
double_lift_zebra,0,1031,8
double_lift_zebra,0,1032,23
double_lift_zebra,0,1033,19
double_lift_zebra,0,1034,21
double_lift_zebra,0,1035,14
double_lift_zebra,0,1036,21
double_lift_zebra,0,1037,21
double_lift_zebra,0,1038,15
double_lift_zebra,0,1039,14
double_lift_zebra,0,1040,20
double_lift_zebra,0,1041,16
double_lift_zebra,0,1042,43
double_lift_zebra,0,1043,28
double_lift_zebra,0,1044,40
double_lift_zebra,0,1045,13
double_lift_zebra,0,1046,26
double_lift_zebra,0,1047,9
double_lift_zebra,0,1048,17
double_lift_zebra,0,1049,18
double_lift_zebra,0,1050,22
double_lift_zebra,0,1051,24
double_lift_zebra,0,1052,21
double_lift_zebra,0,1053,14
double_lift_zebra,0,1054,14
double_lift_zebra,0,1055,15
double_lift_zebra,0,1056,30
double_lift_zebra,0,1057,20
double_lift_zebra,0,1058,12
double_lift_zebra,0,1059,19
double_lift_zebra,0,1060,23
double_lift_zebra,0,1061,19
double_lift_zebra,0,1062,15
double_lift_zebra,0,1063,24
double_lift_zebra,0,1064,30
double_lift_zebra,0,1065,27
double_lift_zebra,0,1066,28
double_lift_zebra,0,1067,17
double_lift_zebra,0,1068,27
double_lift_zebra,0,1069,24
double_lift_zebra,0,1070,12
double_lift_zebra,0,1071,24
double_lift_zebra,0,1072,24
double_lift_zebra,0,1073,34
double_lift_zebra,0,1074,13
double_lift_zebra,0,1075,8
double_lift_zebra,0,1076,25
double_lift_zebra,0,1077,22
double_lift_zebra,0,1078,18
double_lift_zebra,0,1079,20
double_lift_zebra,0,1080,21
double_lift_zebra,0,1081,19
double_lift_zebra,0,1082,16
double_lift_zebra,0,1083,16
double_lift_zebra,0,1084,19
double_lift_zebra,0,1085,26
double_lift_zebra,0,1086,17
double_lift_zebra,0,1087,19
double_lift_zebra,0,1088,16
double_lift_zebra,0,1089,13
double_lift_zebra,0,1090,25
double_lift_zebra,0,1091,8
double_lift_zebra,0,1092,35
double_lift_zebra,0,1093,18
double_lift_zebra,0,1094,14
double_lift_zebra,0,1095,16
double_lift_zebra,0,1096,12
double_lift_zebra,0,1097,23
double_lift_zebra,0,1098,32
double_lift_zebra,0,1099,13
double_lift_zebra,0,1100,17
double_lift_zebra,0,1101,24
double_lift_zebra,0,1102,8
double_lift_zebra,0,1103,20
double_lift_zebra,0,1104,23
double_lift_zebra,0,1105,16
double_lift_zebra,0,1106,25
double_lift_zebra,0,1107,27
double_lift_zebra,0,1108,19
double_lift_zebra,0,1109,29
double_lift_zebra,0,1110,15
double_lift_zebra,0,1111,26
double_lift_zebra,0,1112,24
double_lift_zebra,0,1113,14
double_lift_zebra,0,1114,25
double_lift_zebra,0,1115,19
double_lift_zebra,0,1116,24
double_lift_zebra,0,1117,25
double_lift_zebra,0,1118,32
double_lift_zebra,0,1119,24
double_lift_zebra,0,1120,21
double_lift_zebra,0,1121,16
double_lift_zebra,0,1122,27
double_lift_zebra,0,1123,21
double_lift_zebra,0,1124,31
double_lift_zebra,0,1125,9
double_lift_zebra,0,1126,18
double_lift_zebra,0,1127,17
double_lift_zebra,0,1128,12
double_lift_zebra,0,1129,23
double_lift_zebra,0,1130,17
double_lift_zebra,0,1131,14
double_lift_zebra,0,1132,27
double_lift_zebra,0,1133,14
double_lift_zebra,0,1134,25
double_lift_zebra,0,1135,18
double_lift_zebra,0,1136,31
double_lift_zebra,0,1137,17
double_lift_zebra,0,1138,15
double_lift_zebra,0,1139,20
double_lift_zebra,0,1140,20
double_lift_zebra,0,1141,26
double_lift_zebra,0,1142,24
double_lift_zebra,0,1143,17
double_lift_zebra,0,1144,15
double_lift_zebra,0,1145,22
double_lift_zebra,0,1146,19
double_lift_zebra,0,1147,18
double_lift_zebra,0,1148,14
double_lift_zebra,0,1149,11
double_lift_zebra,0,1150,36
double_lift_zebra,0,1151,34
double_lift_zebra,0,1152,16
double_lift_zebra,0,1153,22
double_lift_zebra,0,1154,26
double_lift_zebra,0,1155,20
double_lift_zebra,0,1156,18
double_lift_zebra,0,1157,14
double_lift_zebra,0,1158,12
double_lift_zebra,0,1159,21
double_lift_zebra,0,1160,19
double_lift_zebra,0,1161,26
double_lift_zebra,0,1162,19
double_lift_zebra,0,1163,12
double_lift_zebra,0,1164,11
double_lift_zebra,0,1165,20
double_lift_zebra,0,1166,27
double_lift_zebra,0,1167,24
double_lift_zebra,0,1168,11
double_lift_zebra,0,1169,15
double_lift_zebra,0,1170,18
double_lift_zebra,0,1171,18
double_lift_zebra,0,1172,14
double_lift_zebra,0,1173,17
double_lift_zebra,0,1174,12
double_lift_zebra,0,1175,31
double_lift_zebra,0,1176,13
double_lift_zebra,0,1177,14
double_lift_zebra,0,1178,9
double_lift_zebra,0,1179,29
double_lift_zebra,0,1180,9
double_lift_zebra,0,1181,23
double_lift_zebra,0,1182,21
double_lift_zebra,0,1183,21
double_lift_zebra,0,1184,22
double_lift_zebra,0,1185,21
double_lift_zebra,0,1186,16
double_lift_zebra,0,1187,13
double_lift_zebra,0,1188,11
double_lift_zebra,0,1189,22
double_lift_zebra,0,1190,35
double_lift_zebra,0,1191,15
double_lift_zebra,0,1192,43
double_lift_zebra,0,1193,15
double_lift_zebra,0,1194,22
double_lift_zebra,0,1195,18
double_lift_zebra,0,1196,21
double_lift_zebra,0,1197,17
double_lift_zebra,0,1198,27
double_lift_zebra,0,1199,26
double_lift_zebra,0,1200,21
double_lift_zebra,0,1201,19
double_lift_zebra,0,1202,22
double_lift_zebra,0,1203,10
double_lift_zebra,0,1204,33
double_lift_zebra,0,1205,14
double_lift_zebra,0,1206,22
double_lift_zebra,0,1207,21
double_lift_zebra,0,1208,11
double_lift_zebra,0,1209,26
double_lift_zebra,0,1210,15
double_lift_zebra,0,1211,8
double_lift_zebra,0,1212,28
double_lift_zebra,0,1213,17
double_lift_zebra,0,1214,20
double_lift_zebra,0,1215,25
double_lift_zebra,0,1216,10
double_lift_zebra,0,1217,15
double_lift_zebra,0,1218,45
double_lift_zebra,0,1219,33
double_lift_zebra,0,1220,16
double_lift_zebra,0,1221,31
double_lift_zebra,0,1222,9
double_lift_zebra,0,1223,11
double_lift_zebra,0,1224,17
double_lift_zebra,0,1225,12
double_lift_zebra,0,1226,23
double_lift_zebra,0,1227,17
double_lift_zebra,0,1228,22
double_lift_zebra,0,1229,19
double_lift_zebra,0,1230,13
double_lift_zebra,0,1231,23
double_lift_zebra,0,1232,13
double_lift_zebra,0,1233,30
double_lift_zebra,0,1234,26
double_lift_zebra,0,1235,30
double_lift_zebra,0,1236,18
double_lift_zebra,0,1237,21
double_lift_zebra,0,1238,10
double_lift_zebra,0,1239,15
double_lift_zebra,0,1240,8
double_lift_zebra,0,1241,15
double_lift_zebra,0,1242,14
double_lift_zebra,0,1243,23
double_lift_zebra,0,1244,14
double_lift_zebra,0,1245,19
double_lift_zebra,0,1246,26
double_lift_zebra,0,1247,21
double_lift_zebra,0,1248,17
double_lift_zebra,0,1249,9
double_lift_zebra,0,1250,19
double_lift_zebra,0,1251,20
double_lift_zebra,0,1252,24
double_lift_zebra,0,1253,13
double_lift_zebra,0,1254,35
double_lift_zebra,0,1255,34
double_lift_zebra,0,1256,7
double_lift_zebra,0,1257,16
double_lift_zebra,0,1258,21
double_lift_zebra,0,1259,35
double_lift_zebra,0,1260,27
double_lift_zebra,0,1261,17
double_lift_zebra,0,1262,17
double_lift_zebra,0,1263,31
double_lift_zebra,0,1264,15
double_lift_zebra,0,1265,12
double_lift_zebra,0,1266,9
double_lift_zebra,0,1267,35
double_lift_zebra,0,1268,20
double_lift_zebra,0,1269,19
double_lift_zebra,0,1270,13
double_lift_zebra,0,1271,28
double_lift_zebra,0,1272,21
double_lift_zebra,0,1273,16
double_lift_zebra,0,1274,24
double_lift_zebra,0,1275,30
double_lift_zebra,0,1276,15
double_lift_zebra,0,1277,25
double_lift_zebra,0,1278,20
double_lift_zebra,0,1279,14
double_lift_zebra,0,1280,16
double_lift_zebra,0,1281,32
double_lift_zebra,0,1282,22
double_lift_zebra,0,1283,16
double_lift_zebra,0,1284,12
double_lift_zebra,0,1285,25
double_lift_zebra,0,1286,25
double_lift_zebra,0,1287,15
double_lift_zebra,0,1288,27
double_lift_zebra,0,1289,26
double_lift_zebra,0,1290,37
double_lift_zebra,0,1291,15
double_lift_zebra,0,1292,27
double_lift_zebra,0,1293,24
double_lift_zebra,0,1294,18
double_lift_zebra,0,1295,12
double_lift_zebra,0,1296,35
double_lift_zebra,0,1297,16
double_lift_zebra,0,1298,19
double_lift_zebra,0,1299,20
double_lift_zebra,0,1300,13
double_lift_zebra,0,1301,24
double_lift_zebra,0,1302,15
double_lift_zebra,0,1303,17
double_lift_zebra,0,1304,14
double_lift_zebra,0,1305,23
double_lift_zebra,0,1306,20
double_lift_zebra,0,1307,25
double_lift_zebra,0,1308,15
double_lift_zebra,0,1309,21
double_lift_zebra,0,1310,26
double_lift_zebra,0,1311,16
double_lift_zebra,0,1312,13
double_lift_zebra,0,1313,21
double_lift_zebra,0,1314,20
double_lift_zebra,0,1315,15
double_lift_zebra,0,1316,23
double_lift_zebra,0,1317,14
double_lift_zebra,0,1318,21
double_lift_zebra,0,1319,15
double_lift_zebra,0,1320,15
double_lift_zebra,0,1321,27
double_lift_zebra,0,1322,12
double_lift_zebra,0,1323,29
double_lift_zebra,0,1324,21
double_lift_zebra,0,1325,21
double_lift_zebra,0,1326,19
double_lift_zebra,0,1327,32
double_lift_zebra,0,1328,28
double_lift_zebra,0,1329,26
double_lift_zebra,0,1330,18
double_lift_zebra,0,1331,15
double_lift_zebra,0,1332,24
double_lift_zebra,0,1333,20
double_lift_zebra,0,1334,17
double_lift_zebra,0,1335,22
double_lift_zebra,0,1336,25
double_lift_zebra,0,1337,12
double_lift_zebra,0,1338,20
double_lift_zebra,0,1339,15
double_lift_zebra,0,1340,19
double_lift_zebra,0,1341,26
double_lift_zebra,0,1342,28
double_lift_zebra,0,1343,14
double_lift_zebra,0,1344,16
double_lift_zebra,0,1345,23
double_lift_zebra,0,1346,16
double_lift_zebra,0,1347,13
double_lift_zebra,0,1348,14
double_lift_zebra,0,1349,24
double_lift_zebra,0,1350,23
double_lift_zebra,0,1351,16
double_lift_zebra,0,1352,24
double_lift_zebra,0,1353,19
double_lift_zebra,0,1354,27
double_lift_zebra,0,1355,19
double_lift_zebra,0,1356,20
double_lift_zebra,0,1357,18
double_lift_zebra,0,1358,15
double_lift_zebra,0,1359,30
double_lift_zebra,0,1360,14
double_lift_zebra,0,1361,19
double_lift_zebra,0,1362,13
double_lift_zebra,0,1363,15
double_lift_zebra,0,1364,16
double_lift_zebra,0,1365,11
double_lift_zebra,0,1366,29
double_lift_zebra,0,1367,26
double_lift_zebra,0,1368,17
double_lift_zebra,0,1369,29
double_lift_zebra,0,1370,17
double_lift_zebra,0,1371,24
double_lift_zebra,0,1372,13
double_lift_zebra,0,1373,19
double_lift_zebra,0,1374,20
double_lift_zebra,0,1375,24
double_lift_zebra,0,1376,13
double_lift_zebra,0,1377,21
double_lift_zebra,0,1378,20
double_lift_zebra,0,1379,19
double_lift_zebra,0,1380,14
double_lift_zebra,0,1381,27
double_lift_zebra,0,1382,32
double_lift_zebra,0,1383,18
double_lift_zebra,0,1384,16
double_lift_zebra,0,1385,14
double_lift_zebra,0,1386,25
double_lift_zebra,0,1387,14
double_lift_zebra,0,1388,15
double_lift_zebra,0,1389,19
double_lift_zebra,0,1390,31
double_lift_zebra,0,1391,14
double_lift_zebra,0,1392,11
double_lift_zebra,0,1393,33
double_lift_zebra,0,1394,15
double_lift_zebra,0,1395,23
double_lift_zebra,0,1396,17
double_lift_zebra,0,1397,13
double_lift_zebra,0,1398,17
double_lift_zebra,0,1399,30
double_lift_zebra,0,1400,28
double_lift_zebra,0,1401,21
double_lift_zebra,0,1402,27
double_lift_zebra,0,1403,17
double_lift_zebra,0,1404,21
double_lift_zebra,0,1405,26
double_lift_zebra,0,1406,19
double_lift_zebra,0,1407,35
double_lift_zebra,0,1408,16
double_lift_zebra,0,1409,19
double_lift_zebra,0,1410,21
double_lift_zebra,0,1411,27
double_lift_zebra,0,1412,13
double_lift_zebra,0,1413,24
double_lift_zebra,0,1414,22
double_lift_zebra,0,1415,17
double_lift_zebra,0,1416,22
double_lift_zebra,0,1417,19
double_lift_zebra,0,1418,19
double_lift_zebra,0,1419,27
double_lift_zebra,0,1420,22
double_lift_zebra,0,1421,3
double_lift_zebra,0,1422,18
double_lift_zebra,0,1423,9
double_lift_zebra,0,1424,18
double_lift_zebra,0,1425,31
double_lift_zebra,0,1426,13
double_lift_zebra,0,1427,20
double_lift_zebra,0,1428,24
double_lift_zebra,0,1429,19
double_lift_zebra,0,1430,28
double_lift_zebra,0,1431,25
double_lift_zebra,0,1432,18
double_lift_zebra,0,1433,14
double_lift_zebra,0,1434,8
double_lift_zebra,0,1435,15
double_lift_zebra,0,1436,25
double_lift_zebra,0,1437,12
double_lift_zebra,0,1438,20
double_lift_zebra,0,1439,21
double_lift_zebra,0,1440,15
double_lift_zebra,0,1441,24
double_lift_zebra,0,1442,12
double_lift_zebra,0,1443,11
double_lift_zebra,0,1444,29
double_lift_zebra,0,1445,31
double_lift_zebra,0,1446,17
double_lift_zebra,0,1447,10
double_lift_zebra,0,1448,16
double_lift_zebra,0,1449,17
double_lift_zebra,0,1450,8
double_lift_zebra,0,1451,21
double_lift_zebra,0,1452,12
double_lift_zebra,0,1453,15
double_lift_zebra,0,1454,12
double_lift_zebra,0,1455,26
double_lift_zebra,0,1456,22
double_lift_zebra,0,1457,13
double_lift_zebra,0,1458,19
double_lift_zebra,0,1459,11
double_lift_zebra,0,1460,15
double_lift_zebra,0,1461,16
double_lift_zebra,0,1462,21
double_lift_zebra,0,1463,16
double_lift_zebra,0,1464,27
double_lift_zebra,0,1465,7
double_lift_zebra,0,1466,17
double_lift_zebra,0,1467,8
double_lift_zebra,0,1468,18
double_lift_zebra,0,1469,14
double_lift_zebra,0,1470,28
double_lift_zebra,0,1471,9
double_lift_zebra,0,1472,24
double_lift_zebra,0,1473,9
double_lift_zebra,0,1474,19
double_lift_zebra,0,1475,24
double_lift_zebra,0,1476,23
double_lift_zebra,0,1477,7
double_lift_zebra,0,1478,10
double_lift_zebra,0,1479,33
double_lift_zebra,0,1480,34
double_lift_zebra,0,1481,17
double_lift_zebra,0,1482,9
double_lift_zebra,0,1483,20
double_lift_zebra,0,1484,16
double_lift_zebra,0,1485,23
double_lift_zebra,0,1486,8
double_lift_zebra,0,1487,12
double_lift_zebra,0,1488,7
double_lift_zebra,0,1489,24
double_lift_zebra,0,1490,17
double_lift_zebra,0,1491,15
double_lift_zebra,0,1492,22
double_lift_zebra,0,1493,5
double_lift_zebra,0,1494,1
double_lift_zebra,0,1495,12
double_lift_zebra,0,1496,18
double_lift_zebra,0,1497,15
double_lift_zebra,0,1498,15
double_lift_zebra,0,1499,18
double_lift_zebra,0,1500,27
double_lift_zebra,0,1501,24
double_lift_zebra,0,1502,8
double_lift_zebra,0,1503,32
double_lift_zebra,0,1504,25
double_lift_zebra,0,1505,15
double_lift_zebra,0,1506,17
double_lift_zebra,0,1507,16
double_lift_zebra,0,1508,14
double_lift_zebra,0,1509,15
double_lift_zebra,0,1510,10
double_lift_zebra,0,1511,19
double_lift_zebra,0,1512,23
double_lift_zebra,0,1513,11
double_lift_zebra,0,1514,14
double_lift_zebra,0,1515,24
double_lift_zebra,0,1516,17
double_lift_zebra,0,1517,22
double_lift_zebra,0,1518,21
double_lift_zebra,0,1519,24
double_lift_zebra,0,1520,17
double_lift_zebra,0,1521,19
double_lift_zebra,0,1522,22
double_lift_zebra,0,1523,3
double_lift_zebra,0,1524,5
double_lift_zebra,0,1525,16
double_lift_zebra,0,1526,23
double_lift_zebra,0,1527,17
double_lift_zebra,0,1528,12
double_lift_zebra,0,1529,5
double_lift_zebra,0,1530,19
double_lift_zebra,0,1531,10
double_lift_zebra,0,1532,21
double_lift_zebra,0,1533,17
double_lift_zebra,0,1534,29
double_lift_zebra,0,1535,18
double_lift_zebra,0,1536,20
double_lift_zebra,0,1537,21
double_lift_zebra,0,1538,14
double_lift_zebra,0,1539,23
double_lift_zebra,0,1540,12
double_lift_zebra,0,1541,11
double_lift_zebra,0,1542,27
double_lift_zebra,0,1543,17
double_lift_zebra,0,1544,20
double_lift_zebra,0,1545,6
double_lift_zebra,0,1546,14
double_lift_zebra,0,1547,6
double_lift_zebra,0,1548,16
double_lift_zebra,0,1549,18
double_lift_zebra,0,1550,14
double_lift_zebra,0,1551,13
double_lift_zebra,0,1552,14
double_lift_zebra,0,1553,15
double_lift_zebra,0,1554,15
double_lift_zebra,0,1555,25
double_lift_zebra,0,1556,4
double_lift_zebra,0,1557,4
double_lift_zebra,0,1558,13
double_lift_zebra,0,1559,19
double_lift_zebra,0,1560,14
double_lift_zebra,0,1561,13
double_lift_zebra,0,1562,5
double_lift_zebra,0,1563,12
double_lift_zebra,0,1564,16
double_lift_zebra,0,1565,35
double_lift_zebra,0,1566,25
double_lift_zebra,0,1567,14
double_lift_zebra,0,1568,20
double_lift_zebra,0,1569,12
double_lift_zebra,0,1570,10
double_lift_zebra,0,1571,30
double_lift_zebra,0,1572,18
double_lift_zebra,0,1573,19
double_lift_zebra,0,1574,18
double_lift_zebra,0,1575,5
double_lift_zebra,0,1576,13
double_lift_zebra,0,1577,11
double_lift_zebra,0,1578,8
double_lift_zebra,0,1579,15
double_lift_zebra,0,1580,19
double_lift_zebra,0,1581,12
double_lift_zebra,0,1582,7
double_lift_zebra,0,1583,9
double_lift_zebra,0,1584,18
double_lift_zebra,0,1585,4
double_lift_zebra,0,1586,13
double_lift_zebra,0,1587,10
double_lift_zebra,0,1588,28
double_lift_zebra,0,1589,21
double_lift_zebra,0,1590,21
double_lift_zebra,0,1591,17
double_lift_zebra,0,1592,31
double_lift_zebra,0,1593,9
double_lift_zebra,0,1594,36
double_lift_zebra,0,1595,11
double_lift_zebra,0,1596,7
double_lift_zebra,0,1597,19
double_lift_zebra,0,1598,14
double_lift_zebra,0,1599,6
double_lift_zebra,0,1600,11
double_lift_zebra,0,1601,2
double_lift_zebra,0,1602,7
double_lift_zebra,0,1603,12
double_lift_zebra,0,1604,13
double_lift_zebra,0,1605,15
double_lift_zebra,0,1606,12
double_lift_zebra,0,1607,16
double_lift_zebra,0,1608,12
double_lift_zebra,0,1609,15
double_lift_zebra,0,1610,11
double_lift_zebra,0,1611,10
double_lift_zebra,0,1612,21
double_lift_zebra,0,1613,17
double_lift_zebra,0,1614,11
double_lift_zebra,0,1615,5
double_lift_zebra,0,1616,30
double_lift_zebra,0,1617,10
double_lift_zebra,0,1618,27
double_lift_zebra,0,1619,13
double_lift_zebra,0,1620,16
double_lift_zebra,0,1621,27
double_lift_zebra,0,1622,8
double_lift_zebra,0,1623,9
double_lift_zebra,0,1624,12
double_lift_zebra,0,1625,24
double_lift_zebra,0,1626,30
double_lift_zebra,0,1627,16
double_lift_zebra,0,1628,12
double_lift_zebra,0,1629,12
double_lift_zebra,0,1630,23
double_lift_zebra,0,1631,18
double_lift_zebra,0,1632,11
double_lift_zebra,0,1633,19
double_lift_zebra,0,1634,25
double_lift_zebra,0,1635,22
double_lift_zebra,0,1636,8
double_lift_zebra,0,1637,29
double_lift_zebra,0,1638,12
double_lift_zebra,0,1639,43
double_lift_zebra,0,1640,17
double_lift_zebra,0,1641,8
double_lift_zebra,0,1642,21
double_lift_zebra,0,1643,8
double_lift_zebra,0,1644,4
double_lift_zebra,0,1645,18
double_lift_zebra,0,1646,25
double_lift_zebra,0,1647,20
double_lift_zebra,0,1648,13
double_lift_zebra,0,1649,20
double_lift_zebra,0,1650,22
double_lift_zebra,0,1651,13
double_lift_zebra,0,1652,17
double_lift_zebra,0,1653,14
double_lift_zebra,0,1654,23
double_lift_zebra,0,1655,10
double_lift_zebra,0,1656,10
double_lift_zebra,0,1657,25
double_lift_zebra,0,1658,17
double_lift_zebra,0,1659,15
double_lift_zebra,0,1660,9
double_lift_zebra,0,1661,26
double_lift_zebra,0,1662,12
double_lift_zebra,0,1663,14
double_lift_zebra,0,1664,16
double_lift_zebra,0,1665,13
double_lift_zebra,0,1666,14
double_lift_zebra,0,1667,12
double_lift_zebra,0,1668,11
double_lift_zebra,0,1669,25
double_lift_zebra,0,1670,12
double_lift_zebra,0,1671,6
double_lift_zebra,0,1672,18
double_lift_zebra,0,1673,33
double_lift_zebra,0,1674,15
double_lift_zebra,0,1675,5
double_lift_zebra,0,1676,16
double_lift_zebra,0,1677,18
double_lift_zebra,0,1678,27
double_lift_zebra,0,1679,10
double_lift_zebra,0,1680,7
double_lift_zebra,0,1681,23
double_lift_zebra,0,1682,18
double_lift_zebra,0,1683,13
double_lift_zebra,0,1684,11
double_lift_zebra,0,1685,6
double_lift_zebra,0,1686,16
double_lift_zebra,0,1687,18
double_lift_zebra,0,1688,18
double_lift_zebra,0,1689,12
double_lift_zebra,0,1690,22
double_lift_zebra,0,1691,20
double_lift_zebra,0,1692,14
double_lift_zebra,0,1693,26
double_lift_zebra,0,1694,15
double_lift_zebra,0,1695,18
double_lift_zebra,0,1696,16
double_lift_zebra,0,1697,13
double_lift_zebra,0,1698,23
double_lift_zebra,0,1699,14
double_lift_zebra,0,1700,20
double_lift_zebra,0,1701,17
double_lift_zebra,0,1702,28
double_lift_zebra,0,1703,22
double_lift_zebra,0,1704,18
double_lift_zebra,0,1705,13
double_lift_zebra,0,1706,13
double_lift_zebra,0,1707,21
double_lift_zebra,0,1708,14
double_lift_zebra,0,1709,16
double_lift_zebra,0,1710,15
double_lift_zebra,0,1711,4
double_lift_zebra,0,1712,24
double_lift_zebra,0,1713,13
double_lift_zebra,0,1714,6
double_lift_zebra,0,1715,16
double_lift_zebra,0,1716,20
double_lift_zebra,0,1717,11
double_lift_zebra,0,1718,20
double_lift_zebra,0,1719,21
double_lift_zebra,0,1720,7
double_lift_zebra,0,1721,11
double_lift_zebra,0,1722,16
double_lift_zebra,0,1723,19
double_lift_zebra,0,1724,17
double_lift_zebra,0,1725,20
double_lift_zebra,0,1726,11
double_lift_zebra,0,1727,12
double_lift_zebra,0,1728,25
double_lift_zebra,0,1729,3
double_lift_zebra,0,1730,16
double_lift_zebra,0,1731,8
double_lift_zebra,0,1732,12
double_lift_zebra,0,1733,15
double_lift_zebra,0,1734,11
double_lift_zebra,0,1735,13
double_lift_zebra,0,1736,17
double_lift_zebra,0,1737,13
double_lift_zebra,0,1738,5
double_lift_zebra,0,1739,34
double_lift_zebra,0,1740,18
double_lift_zebra,0,1741,25
double_lift_zebra,0,1742,13
double_lift_zebra,0,1743,6
double_lift_zebra,0,1744,22
double_lift_zebra,0,1745,14
double_lift_zebra,0,1746,12
double_lift_zebra,0,1747,6
double_lift_zebra,0,1748,16
double_lift_zebra,0,1749,11
double_lift_zebra,0,1750,6
double_lift_zebra,0,1751,17
double_lift_zebra,0,1752,16
double_lift_zebra,0,1753,22
double_lift_zebra,0,1754,11
double_lift_zebra,0,1755,15
double_lift_zebra,0,1756,24
double_lift_zebra,0,1757,17
double_lift_zebra,0,1758,19
double_lift_zebra,0,1759,11
double_lift_zebra,0,1760,17
double_lift_zebra,0,1761,23
double_lift_zebra,0,1762,23
double_lift_zebra,0,1763,28
double_lift_zebra,0,1764,9
double_lift_zebra,0,1765,6
double_lift_zebra,0,1766,31
double_lift_zebra,0,1767,9
double_lift_zebra,0,1768,7
double_lift_zebra,0,1769,10
double_lift_zebra,0,1770,18
double_lift_zebra,0,1771,39
double_lift_zebra,0,1772,5
double_lift_zebra,0,1773,11
double_lift_zebra,0,1774,13
double_lift_zebra,0,1775,14
double_lift_zebra,0,1776,15
double_lift_zebra,0,1777,26
double_lift_zebra,0,1778,14
double_lift_zebra,0,1779,4
double_lift_zebra,0,1780,28
double_lift_zebra,0,1781,24
double_lift_zebra,0,1782,18
double_lift_zebra,0,1783,16
double_lift_zebra,0,1784,15
double_lift_zebra,0,1785,33
double_lift_zebra,0,1786,7
double_lift_zebra,0,1787,12
double_lift_zebra,0,1788,20
double_lift_zebra,0,1789,25
double_lift_zebra,0,1790,19
double_lift_zebra,0,1791,6
double_lift_zebra,0,1792,18
double_lift_zebra,0,1793,23
double_lift_zebra,0,1794,6
double_lift_zebra,0,1795,19
double_lift_zebra,0,1796,11
double_lift_zebra,0,1797,11
double_lift_zebra,0,1798,6
double_lift_zebra,0,1799,18
double_lift_zebra,0,1800,28
double_lift_zebra,0,1801,14
double_lift_zebra,0,1802,16
double_lift_zebra,0,1803,15
double_lift_zebra,0,1804,8
double_lift_zebra,0,1805,12
double_lift_zebra,0,1806,19
double_lift_zebra,0,1807,19
